habitable_surface,bedrooms_count,post_code,num_facade,target
115.0,2.0,6140,3.0,149000.0
180.0,4.0,7620,4.0,410000.0
400.0,3.0,9550,4.0,550000.0
175.0,3.0,3200,4.0,169000.0
163.0,5.0,6040,2.0,179999.0
200.0,4.0,9506,4.0,287000.0
190.0,3.0,6880,3.0,199000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,7190,4.0,220000.0
220.0,3.0,3950,4.0,479000.0
95.0,3.0,4460,2.0,164500.0
140.0,3.0,7000,3.0,275000.0
100.0,2.0,6224,3.0,280000.0
184.0,4.0,6044,3.0,189900.0
140.0,3.0,6940,4.0,245000.0
159.0,4.0,7110,3.0,199000.0
192.0,5.0,1800,2.0,429000.0
230.0,5.0,2530,4.0,1095000.0
183.0,4.0,4610,3.0,135000.0
95.0,3.0,1341,4.0,425000.0
211.0,3.0,2275,4.0,449000.0
173.0,3.0,4020,3.0,315000.0
153.0,4.0,9940,3.0,376000.0
183.0,4.0,4610,3.0,135000.0
164.0,3.0,8450,2.0,407000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
162.0,4.0,3550,3.0,195000.0
145.0,4.0,4300,4.0,309000.0
183.0,4.0,4610,3.0,135000.0
360.0,5.0,9890,4.0,797500.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
183.0,3.0,1480,4.0,545000.0
206.0,3.0,3500,3.0,295000.0
213.0,3.0,1750,4.0,440000.0
77.0,2.0,4610,3.0,229000.0
120.0,3.0,6060,3.0,209900.0
147.0,3.0,3221,4.0,399000.0
187.0,3.0,1300,4.0,690000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
132.0,3.0,5100,2.0,229000.0
77.0,2.0,4610,3.0,229000.0
170.0,3.0,1800,3.0,255000.0
120.0,2.0,6238,4.0,259000.0
264.0,3.0,2460,4.0,498000.0
162.0,4.0,1780,2.0,395000.0
77.0,2.0,4610,3.0,229000.0
120.0,4.0,1420,2.0,335000.0
75.0,2.0,4800,2.0,49000.0
140.0,3.0,4590,4.0,230000.0
155.0,3.0,7190,4.0,220000.0
120.0,2.0,3590,4.0,110000.0
315.0,3.0,2275,3.0,699000.0
173.0,3.0,4020,3.0,315000.0
200.0,3.0,3150,4.0,550000.0
88.0,2.0,9000,2.0,199000.0
178.0,3.0,4100,2.0,244500.0
271.0,4.0,1390,4.0,795000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
248.0,3.0,6769,4.0,295000.0
210.0,4.0,6210,2.0,199000.0
100.0,2.0,1480,2.0,200000.0
185.0,4.0,6250,3.0,249999.0
107.0,3.0,1150,3.0,475000.0
124.0,2.0,7320,3.0,70000.0
107.0,3.0,1150,3.0,475000.0
90.0,2.0,4500,2.0,99000.0
173.0,3.0,4020,3.0,315000.0
174.0,4.0,4000,3.0,495000.0
358.0,5.0,1970,3.0,895000.0
265.0,5.0,3010,3.0,710000.0
183.0,4.0,4610,3.0,135000.0
122.0,2.0,2000,2.0,569000.0
173.0,3.0,4020,3.0,315000.0
300.0,5.0,1082,2.0,635000.0
155.0,3.0,7190,4.0,220000.0
72.0,2.0,4100,2.0,129000.0
96.0,2.0,4020,3.0,80000.0
183.0,4.0,4610,3.0,135000.0
100.0,3.0,5660,4.0,189999.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
180.0,4.0,4460,4.0,350000.0
358.0,5.0,1970,3.0,895000.0
340.0,5.0,2350,4.0,685000.0
235.0,4.0,2220,3.0,279000.0
100.0,2.0,6224,3.0,280000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
300.0,4.0,1430,4.0,740000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
240.0,5.0,1640,2.0,580000.0
100.0,2.0,6224,3.0,280000.0
127.0,4.0,7340,2.0,150000.0
218.0,5.0,1370,4.0,548000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
176.0,5.0,4500,2.0,269000.0
183.0,4.0,4610,3.0,135000.0
136.0,3.0,7390,2.0,210000.0
295.0,5.0,1342,3.0,749000.0
132.0,3.0,7830,4.0,350000.0
99.0,2.0,4400,3.0,229000.0
174.0,4.0,4860,2.0,349000.0
194.0,3.0,1325,4.0,445000.0
125.0,3.0,3300,2.0,269000.0
166.0,2.0,2400,3.0,365000.0
112.0,3.0,2500,2.0,399000.0
241.0,3.0,2250,4.0,629000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
184.0,3.0,9600,2.0,395000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
221.0,3.0,4860,3.0,345000.0
173.0,3.0,4020,3.0,315000.0
115.0,3.0,1340,3.0,320000.0
155.0,3.0,7190,4.0,220000.0
107.0,3.0,1150,3.0,475000.0
247.0,4.0,3570,4.0,349000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
167.0,3.0,3300,2.0,338000.0
145.0,3.0,3640,4.0,320000.0
176.0,4.0,7760,4.0,395000.0
130.0,2.0,1850,4.0,460000.0
173.0,3.0,4020,3.0,315000.0
135.0,3.0,2660,2.0,289000.0
328.0,3.0,4837,3.0,279000.0
77.0,2.0,4610,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
77.0,2.0,4610,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
328.0,3.0,7012,3.0,230000.0
100.0,2.0,6224,3.0,280000.0
211.0,4.0,2830,2.0,255000.0
90.0,2.0,7080,2.0,129000.0
278.0,5.0,1640,4.0,700000.0
165.0,2.0,9420,2.0,259000.0
285.0,3.0,9400,3.0,209000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
196.0,3.0,6980,3.0,160000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
155.0,3.0,7190,4.0,220000.0
230.0,3.0,7830,4.0,322500.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,2940,4.0,429000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
313.0,4.0,3600,3.0,599950.0
130.0,2.0,2100,2.0,325000.0
100.0,2.0,6224,3.0,280000.0
132.0,4.0,5555,4.0,330000.0
254.0,5.0,1160,3.0,605000.0
312.0,4.0,9700,4.0,725000.0
180.0,4.0,1410,4.0,635000.0
120.0,3.0,6200,2.0,120000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
215.0,3.0,1020,2.0,410000.0
188.0,3.0,7080,2.0,179000.0
200.0,4.0,1428,4.0,599000.0
263.0,3.0,1420,2.0,599000.0
110.0,2.0,9070,3.0,278000.0
120.0,2.0,6760,4.0,250000.0
221.0,3.0,8770,4.0,347000.0
99.0,2.0,9500,2.0,185000.0
100.0,2.0,6224,3.0,280000.0
200.0,5.0,4500,4.0,349000.0
100.0,2.0,6224,3.0,280000.0
140.0,2.0,6150,2.0,119999.0
100.0,2.0,6224,3.0,280000.0
170.0,3.0,9300,2.0,269000.0
150.0,3.0,8790,4.0,574000.0
190.0,4.0,5100,3.0,310000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
272.0,5.0,1880,2.0,430000.0
187.0,3.0,1300,4.0,690000.0
150.0,4.0,1650,3.0,448000.0
185.0,4.0,1200,2.0,760000.0
300.0,4.0,2830,2.0,690000.0
173.0,3.0,4020,3.0,315000.0
178.0,3.0,2870,4.0,779000.0
183.0,4.0,4610,3.0,135000.0
300.0,4.0,9450,4.0,589000.0
155.0,3.0,7190,4.0,220000.0
239.0,4.0,1410,2.0,549000.0
115.0,2.0,1331,4.0,395000.0
155.0,3.0,7190,4.0,220000.0
120.0,4.0,1348,3.0,350000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
128.0,2.0,1332,4.0,375000.0
160.0,3.0,2100,2.0,349000.0
155.0,3.0,7190,4.0,220000.0
177.0,4.0,3470,3.0,475000.0
152.0,3.0,7160,3.0,189000.0
183.0,4.0,4610,3.0,135000.0
290.0,4.0,1420,3.0,675000.0
200.0,4.0,1630,3.0,695000.0
175.0,3.0,6250,3.0,189000.0
116.0,4.0,1800,2.0,299000.0
223.0,3.0,9230,2.0,270000.0
333.0,4.0,4840,4.0,579000.0
120.0,2.0,5070,3.0,220000.0
125.0,3.0,1410,4.0,495000.0
150.0,2.0,1745,3.0,279000.0
107.0,3.0,1150,3.0,475000.0
197.0,2.0,9220,3.0,175000.0
200.0,3.0,2490,4.0,365000.0
77.0,2.0,4610,3.0,229000.0
177.0,4.0,2640,2.0,495000.0
183.0,4.0,4610,3.0,135000.0
168.0,3.0,9320,2.0,189000.0
179.0,4.0,2300,4.0,241500.0
263.0,4.0,1476,2.0,375000.0
125.0,3.0,7864,4.0,265000.0
296.0,2.0,2610,2.0,449950.0
208.0,4.0,5190,4.0,429000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
195.0,3.0,1460,2.0,210000.0
107.0,3.0,1150,3.0,475000.0
233.0,2.0,5300,4.0,250000.0
232.0,5.0,7830,4.0,490000.0
105.0,2.0,4102,2.0,144500.0
113.0,2.0,6700,4.0,230000.0
77.0,2.0,4610,3.0,229000.0
213.0,3.0,5310,3.0,250000.0
100.0,2.0,6224,3.0,280000.0
100.0,2.0,6224,3.0,280000.0
174.0,4.0,1430,3.0,300000.0
159.0,4.0,5190,3.0,235000.0
215.0,4.0,1390,4.0,450000.0
173.0,3.0,4020,3.0,315000.0
248.0,3.0,1840,3.0,575000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
108.0,2.0,8400,2.0,170000.0
270.0,4.0,1040,2.0,880000.0
155.0,3.0,7190,4.0,220000.0
195.0,5.0,8300,2.0,450000.0
280.0,3.0,1880,3.0,570000.0
358.0,5.0,1970,3.0,895000.0
195.0,4.0,1070,2.0,400000.0
358.0,5.0,1970,3.0,895000.0
255.0,5.0,1300,4.0,900000.0
358.0,5.0,1970,3.0,895000.0
178.0,3.0,2850,2.0,335000.0
202.0,4.0,3600,3.0,309000.0
141.0,2.0,2860,2.0,259000.0
183.0,4.0,4610,3.0,135000.0
192.0,3.0,4500,2.0,179000.0
155.0,3.0,7190,4.0,220000.0
110.0,2.0,3770,3.0,199000.0
107.0,3.0,1150,3.0,475000.0
185.0,3.0,9320,3.0,430000.0
200.0,3.0,6600,3.0,290000.0
160.0,3.0,5030,4.0,649000.0
171.0,3.0,1850,4.0,629000.0
200.0,5.0,1880,3.0,279000.0
147.0,2.0,7301,3.0,139000.0
116.0,3.0,1310,4.0,450000.0
130.0,3.0,1348,4.0,605000.0
358.0,5.0,1970,3.0,895000.0
200.0,4.0,7180,2.0,263000.0
160.0,3.0,7160,2.0,180000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
168.0,3.0,4750,4.0,795000.0
173.0,3.0,4020,3.0,315000.0
202.0,4.0,1780,4.0,549000.0
235.0,5.0,1800,2.0,395000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
109.0,2.0,7080,3.0,263000.0
100.0,2.0,6224,3.0,280000.0
285.0,5.0,1330,4.0,795000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
210.0,4.0,1330,4.0,585000.0
290.0,5.0,1495,4.0,395000.0
183.0,4.0,4610,3.0,135000.0
128.0,2.0,7700,2.0,175000.0
193.0,3.0,7540,3.0,250000.0
358.0,5.0,1970,3.0,895000.0
155.0,3.0,7190,4.0,220000.0
130.0,2.0,7134,3.0,69000.0
190.0,4.0,9340,4.0,439000.0
128.0,2.0,2580,4.0,295000.0
150.0,3.0,2180,2.0,299000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,3890,3.0,180000.0
168.0,3.0,4180,4.0,395000.0
225.0,4.0,5590,2.0,199000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
185.0,3.0,2430,3.0,340980.0
270.0,5.0,1180,2.0,795000.0
180.0,4.0,6280,4.0,300000.0
145.0,4.0,3440,4.0,230000.0
147.0,2.0,8610,4.0,374000.0
290.0,3.0,6700,3.0,270000.0
110.0,2.0,7190,2.0,175000.0
326.0,3.0,3600,4.0,420000.0
100.0,2.0,7012,2.0,79950.0
155.0,3.0,7190,4.0,220000.0
160.0,4.0,1200,2.0,480000.0
181.0,4.0,4520,4.0,399000.0
215.0,4.0,1640,4.0,735000.0
134.0,3.0,1390,3.0,250000.0
257.0,2.0,1850,4.0,575000.0
372.0,5.0,5540,4.0,350000.0
187.0,4.0,1130,2.0,449000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
110.0,3.0,1460,4.0,325000.0
230.0,4.0,1090,2.0,575000.0
212.0,5.0,2060,2.0,545000.0
374.0,5.0,3210,4.0,1095000.0
358.0,5.0,1970,3.0,895000.0
230.0,4.0,5081,3.0,240000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
158.0,3.0,2660,2.0,335000.0
160.0,3.0,2560,3.0,329000.0
209.0,2.0,2430,3.0,350239.0
140.0,3.0,4460,2.0,285000.0
196.0,3.0,7141,3.0,199000.0
225.0,5.0,1650,3.0,479000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
117.0,3.0,4280,2.0,149000.0
151.0,4.0,5537,2.0,149000.0
204.0,4.0,1910,4.0,304000.0
112.0,2.0,1400,4.0,250000.0
108.0,3.0,4480,3.0,120000.0
182.0,3.0,7120,3.0,185000.0
123.0,3.0,8530,3.0,199000.0
153.0,3.0,8540,3.0,379000.0
77.0,2.0,4610,3.0,229000.0
300.0,3.0,1330,4.0,945000.0
147.0,5.0,2140,2.0,340000.0
255.0,5.0,7012,3.0,110000.0
145.0,2.0,7800,4.0,240000.0
274.0,5.0,8310,4.0,595000.0
270.0,4.0,2630,2.0,585000.0
220.0,5.0,5500,2.0,250000.0
107.0,3.0,1150,3.0,475000.0
300.0,5.0,1180,3.0,750000.0
265.0,5.0,2060,2.0,499000.0
183.0,4.0,4610,3.0,135000.0
350.0,4.0,4000,2.0,475000.0
190.0,5.0,3210,3.0,499000.0
185.0,3.0,2230,3.0,349500.0
155.0,3.0,7190,4.0,220000.0
200.0,4.0,1601,2.0,370000.0
166.0,2.0,1730,2.0,259000.0
224.0,4.0,9500,3.0,329000.0
95.0,3.0,4170,3.0,125000.0
231.0,3.0,6717,2.0,350000.0
209.0,3.0,9290,2.0,389000.0
70.0,2.0,2500,2.0,159900.0
170.0,4.0,9100,2.0,425000.0
120.0,3.0,4400,2.0,259000.0
153.0,2.0,2910,4.0,259000.0
183.0,4.0,2370,3.0,199000.0
358.0,5.0,1970,3.0,895000.0
125.0,2.0,6110,4.0,195000.0
218.0,5.0,1360,4.0,548000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
95.0,2.0,1470,2.0,225000.0
40.0,2.0,7608,4.0,44000.0
200.0,3.0,5377,4.0,150000.0
287.0,4.0,1980,4.0,710000.0
155.0,4.0,4042,3.0,457056.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
239.0,3.0,2340,3.0,429000.0
100.0,2.0,6224,3.0,280000.0
280.0,4.0,7530,3.0,329000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
190.0,3.0,3078,3.0,510000.0
136.0,3.0,2520,3.0,425000.0
170.0,3.0,7170,3.0,240000.0
176.0,3.0,6672,3.0,155000.0
77.0,2.0,4610,3.0,229000.0
200.0,4.0,9450,2.0,339000.0
150.0,4.0,2040,4.0,469000.0
183.0,4.0,4610,3.0,135000.0
142.0,4.0,7050,4.0,460000.0
115.0,2.0,3118,4.0,379000.0
250.0,4.0,1190,2.0,439000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
165.0,3.0,2960,4.0,419950.0
95.0,2.0,4031,2.0,189000.0
302.0,5.0,9600,4.0,305000.0
183.0,2.0,1800,2.0,369000.0
358.0,5.0,1970,3.0,895000.0
150.0,3.0,2840,2.0,339000.0
210.0,3.0,9260,4.0,395000.0
183.0,4.0,4610,3.0,135000.0
120.0,4.0,6760,4.0,230000.0
77.0,2.0,4610,3.0,229000.0
195.0,3.0,8310,4.0,545000.0
200.0,5.0,4540,3.0,239500.0
270.0,3.0,2800,3.0,450000.0
107.0,3.0,1150,3.0,475000.0
150.0,3.0,6140,2.0,139000.0
198.0,4.0,2660,3.0,349900.0
108.0,2.0,4280,2.0,149000.0
144.0,5.0,7500,3.0,170000.0
358.0,5.0,1970,3.0,895000.0
322.0,5.0,3550,4.0,650000.0
77.0,2.0,4610,3.0,229000.0
155.0,3.0,7190,4.0,220000.0
147.0,3.0,2380,4.0,269000.0
183.0,4.0,4610,3.0,135000.0
263.0,4.0,1200,2.0,850000.0
202.0,3.0,9600,2.0,229000.0
100.0,2.0,6224,3.0,280000.0
115.0,2.0,3380,3.0,235000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
165.0,3.0,7700,2.0,248000.0
140.0,2.0,2640,2.0,335000.0
250.0,5.0,1410,4.0,795000.0
81.0,3.0,5500,3.0,129000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
312.0,4.0,9790,4.0,725000.0
138.0,3.0,2930,2.0,369000.0
140.0,3.0,5150,3.0,295000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
82.0,2.0,4031,2.0,230000.0
188.0,3.0,8570,4.0,1150000.0
173.0,3.0,4020,3.0,315000.0
378.0,4.0,1630,2.0,1280000.0
240.0,4.0,9308,4.0,750000.0
173.0,3.0,4020,3.0,315000.0
110.0,2.0,1457,2.0,300000.0
270.0,4.0,1640,4.0,795000.0
108.0,3.0,4101,2.0,185000.0
200.0,3.0,2240,4.0,499000.0
100.0,2.0,6224,3.0,280000.0
100.0,2.0,6224,3.0,280000.0
164.0,4.0,9200,4.0,420000.0
166.0,4.0,5660,1.0,40000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
231.0,4.0,3130,3.0,265000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
240.0,4.0,5590,3.0,275000.0
240.0,3.0,7860,4.0,650000.0
296.0,4.0,3800,3.0,320000.0
270.0,4.0,8770,4.0,685000.0
96.0,3.0,4570,2.0,79900.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
315.0,4.0,2100,3.0,435000.0
77.0,2.0,4610,3.0,229000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
160.0,4.0,1040,2.0,645000.0
259.0,4.0,1410,4.0,895000.0
205.0,4.0,2460,4.0,425000.0
155.0,3.0,9200,2.0,460000.0
77.0,2.0,4610,3.0,229000.0
217.0,3.0,3570,3.0,240000.0
177.0,3.0,9800,3.0,425000.0
173.0,3.0,4020,3.0,315000.0
110.0,3.0,5030,3.0,250000.0
173.0,3.0,4020,3.0,315000.0
160.0,4.0,1180,2.0,425000.0
90.0,2.0,7000,3.0,135000.0
157.0,2.0,9120,3.0,329000.0
130.0,3.0,3400,2.0,225000.0
162.0,2.0,3440,4.0,349000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
165.0,4.0,4987,3.0,199000.0
173.0,3.0,4020,3.0,315000.0
120.0,2.0,2960,3.0,385000.0
184.0,3.0,3680,4.0,199000.0
135.0,3.0,7712,3.0,319000.0
144.0,2.0,6001,3.0,198000.0
186.0,4.0,5081,4.0,415000.0
201.0,5.0,1640,4.0,850000.0
260.0,3.0,6860,4.0,160000.0
200.0,3.0,5575,3.0,94000.0
216.0,3.0,3590,4.0,615000.0
183.0,4.0,4610,3.0,135000.0
170.0,3.0,7022,4.0,285000.0
229.0,3.0,8210,3.0,245000.0
177.0,2.0,2600,2.0,295000.0
156.0,3.0,2400,4.0,349000.0
145.0,4.0,1070,2.0,339000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
90.0,3.0,4880,3.0,115000.0
175.0,4.0,1970,3.0,935000.0
140.0,3.0,1800,2.0,299000.0
100.0,2.0,6224,3.0,280000.0
340.0,5.0,1460,4.0,1195000.0
100.0,2.0,6224,3.0,280000.0
180.0,3.0,5590,4.0,280000.0
155.0,3.0,7190,4.0,220000.0
140.0,3.0,1495,3.0,365000.0
130.0,3.0,7830,4.0,265000.0
155.0,3.0,7190,4.0,220000.0
115.0,2.0,4347,3.0,249000.0
100.0,2.0,6224,3.0,280000.0
205.0,3.0,8560,3.0,310000.0
157.0,3.0,1470,3.0,325000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
157.0,4.0,2930,4.0,485000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
215.0,4.0,1060,2.0,825000.0
171.0,4.0,2300,2.0,285000.0
358.0,5.0,1970,3.0,895000.0
300.0,4.0,7502,4.0,670000.0
220.0,5.0,1640,2.0,565000.0
153.0,3.0,1840,4.0,325000.0
215.0,3.0,4870,2.0,225000.0
200.0,2.0,9420,4.0,299000.0
150.0,2.0,9308,3.0,265000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
164.0,3.0,9600,2.0,259000.0
80.0,3.0,1701,3.0,324000.0
170.0,4.0,4557,3.0,249500.0
178.0,4.0,4802,3.0,508000.0
164.0,3.0,2060,2.0,289000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
70.0,3.0,4040,2.0,189000.0
192.0,3.0,7000,3.0,279000.0
125.0,3.0,1180,4.0,595000.0
150.0,3.0,4840,3.0,339000.0
183.0,4.0,4610,3.0,135000.0
230.0,4.0,1650,4.0,625000.0
250.0,3.0,6230,4.0,400000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
150.0,4.0,4400,3.0,220000.0
363.0,4.0,6280,4.0,548000.0
139.0,3.0,2830,3.0,359000.0
107.0,3.0,1150,3.0,475000.0
130.0,2.0,6040,2.0,165000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
130.0,3.0,1840,4.0,349000.0
100.0,2.0,6224,3.0,280000.0
295.0,4.0,3271,4.0,485000.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,7190,4.0,220000.0
140.0,4.0,9200,3.0,249000.0
120.0,3.0,4420,3.0,178000.0
290.0,4.0,7830,4.0,735000.0
110.0,2.0,4560,3.0,145000.0
151.0,4.0,4170,2.0,215000.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
130.0,3.0,6180,3.0,165000.0
358.0,5.0,1970,3.0,895000.0
385.0,4.0,2100,2.0,380000.0
190.0,3.0,2910,4.0,399000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
185.0,4.0,9200,2.0,235000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
150.0,4.0,2540,3.0,415000.0
107.0,3.0,1150,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
155.0,3.0,7190,4.0,220000.0
196.0,4.0,1420,3.0,450000.0
309.0,5.0,2650,2.0,395000.0
400.0,4.0,3040,3.0,499000.0
135.0,3.0,2830,2.0,235000.0
129.0,3.0,1500,2.0,369000.0
107.0,3.0,1150,3.0,475000.0
247.0,5.0,7500,2.0,400000.0
77.0,2.0,4610,3.0,229000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
135.0,3.0,9900,2.0,289000.0
120.0,4.0,4100,2.0,189000.0
132.0,2.0,7160,2.0,199000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
132.0,3.0,4040,4.0,149000.0
155.0,3.0,6031,2.0,119000.0
255.0,5.0,1070,4.0,739000.0
127.0,2.0,9032,4.0,250000.0
130.0,3.0,4470,4.0,260000.0
130.0,2.0,1850,2.0,349000.0
155.0,3.0,7190,4.0,220000.0
187.0,3.0,1300,4.0,690000.0
150.0,3.0,6724,3.0,160000.0
135.0,3.0,4683,3.0,289000.0
358.0,5.0,1970,3.0,895000.0
232.0,4.0,2640,2.0,595000.0
358.0,5.0,1970,3.0,895000.0
99.0,2.0,1800,2.0,85000.0
135.0,3.0,1700,3.0,530000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
155.0,3.0,7190,4.0,220000.0
95.0,2.0,4032,2.0,127000.0
120.0,3.0,6042,4.0,250000.0
246.0,2.0,8490,3.0,349000.0
170.0,4.0,9500,2.0,169000.0
183.0,4.0,4610,3.0,135000.0
150.0,4.0,4520,4.0,139500.0
180.0,3.0,1380,4.0,785000.0
300.0,3.0,6980,3.0,225000.0
192.0,3.0,9270,4.0,550000.0
135.0,3.0,4101,2.0,210000.0
179.0,4.0,7141,4.0,295000.0
183.0,4.0,4610,3.0,135000.0
363.0,2.0,4550,3.0,299000.0
220.0,4.0,7340,3.0,295000.0
155.0,3.0,7190,4.0,220000.0
128.0,3.0,9230,2.0,259000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
125.0,2.0,6211,3.0,210000.0
278.0,5.0,6280,4.0,399000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
160.0,3.0,4051,2.0,99000.0
358.0,5.0,1970,3.0,895000.0
122.0,4.0,1160,3.0,495000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
163.0,3.0,1480,4.0,390000.0
148.0,3.0,4250,4.0,349000.0
180.0,3.0,1360,4.0,345000.0
107.0,3.0,1150,3.0,475000.0
173.0,3.0,4020,3.0,315000.0
159.0,3.0,4140,4.0,299000.0
105.0,2.0,9600,2.0,234000.0
183.0,4.0,4610,3.0,135000.0
180.0,4.0,1570,2.0,360000.0
77.0,2.0,4610,3.0,229000.0
125.0,3.0,1790,3.0,239000.0
135.0,3.0,2830,2.0,235000.0
180.0,3.0,6870,4.0,240000.0
265.0,4.0,9500,2.0,189000.0
387.0,3.0,6741,3.0,249000.0
224.0,3.0,3221,4.0,545000.0
240.0,3.0,6238,2.0,275000.0
173.0,3.0,4020,3.0,315000.0
125.0,3.0,4100,2.0,215000.0
154.0,3.0,1180,4.0,710000.0
220.0,4.0,1820,4.0,674000.0
200.0,4.0,9770,4.0,550000.0
153.0,3.0,8300,2.0,795000.0
110.0,3.0,4520,3.0,149000.0
100.0,2.0,6224,3.0,280000.0
128.0,3.0,8840,2.0,105000.0
190.0,4.0,1050,2.0,599000.0
255.0,5.0,1470,4.0,615000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
77.0,2.0,4610,3.0,229000.0
90.0,4.0,5550,2.0,105000.0
